event_index,n_gen_triplet,leading_truth_triplet_slot,m_jet1jet2,m_jet2jet3
1201,1,0,109.468609,110.960332
1202,0,,,
1203,0,,,
1204,0,,,
1205,1,1,101.396389,98.9144476
1206,2,0,95.2514169,48.4451983
1207,1,0,78.0171705,99.1065476
1208,0,,,
1209,0,,,
1210,0,,,
1211,1,1,80.4523842,94.4138896
1212,2,1,109.030615,99.6701421
1213,0,,,
1214,1,0,46.9957005,66.7055019
1215,0,,,
1216,0,,,
1217,1,1,82.5377151,111.974322
1218,0,,,
1219,0,,,
1220,0,,,
1221,0,,,
1222,0,,,
1223,1,1,89.079667,94.346266
1224,0,,,
1225,0,,,
1226,0,,,
1227,0,,,
1228,0,,,
1229,1,0,78.0760973,109.011463
1230,1,1,112.54752,70.3688522
1231,0,,,
1232,0,,,
1233,0,,,
1234,0,,,
1235,0,,,
1236,1,0,123.861156,124.31447
1237,0,,,
1238,1,0,77.3825469,93.347778
1239,1,0,157.788993,58.9604089
1240,0,,,
1241,1,0,96.3047158,92.935745
1242,1,1,149.165186,87.0239294
1243,0,,,
1244,0,,,
1245,0,,,
1246,1,0,81.8261639,68.2207473
1247,0,,,
1248,0,,,
1249,0,,,
1250,1,0,80.0950195,88.5215053
1251,0,,,
1252,0,,,
1253,0,,,
1254,0,,,
1255,0,,,
1256,0,,,
1257,0,,,
1258,0,,,
1259,0,,,
1260,0,,,
1261,1,0,83.2081052,60.3418969
1262,0,,,
1263,0,,,
1264,1,1,76.6934662,72.6578867
1265,0,,,
1266,1,0,115.690208,121.351099
1267,0,,,
1268,0,,,
1269,0,,,
1270,0,,,
1271,0,,,
1272,0,,,
1273,0,,,
1274,0,,,
1275,0,,,
1276,1,0,108.322403,117.955962
1277,0,,,
1278,1,1,103.449978,99.6125733
1279,0,,,
1280,0,,,
1281,0,,,
1282,0,,,
1283,0,,,
1284,1,0,74.1016835,81.3735096
1285,1,0,105.669077,66.2153916
1286,1,1,114.791842,76.0195859
1287,0,,,
1288,0,,,
1289,1,1,234.495751,115.687504
1290,1,1,70.0842409,99.4871897
1291,0,,,
1292,1,1,79.4310931,76.8014208
1293,1,1,82.2817543,108.241596
1294,0,,,
1295,0,,,
1296,0,,,
1297,0,,,
1298,0,,,
1299,0,,,
1300,0,,,
1301,0,,,
1302,0,,,
1303,0,,,
1304,0,,,
1305,0,,,
1306,0,,,
1307,0,,,
1308,1,0,169.174446,113.491062
1309,1,0,108.726643,70.3804035
1310,0,,,
1311,1,0,244.01417,75.8141345
1312,0,,,
1313,0,,,
1314,0,,,
1315,0,,,
1316,0,,,
1317,0,,,
1318,1,1,145.247803,79.3985462
1319,2,1,45.1237673,72.0861273
1320,2,1,82.3700342,55.7441314
1321,1,1,68.1871318,95.6599029
1322,0,,,
1323,0,,,
1324,1,1,119.871101,95.333369
1325,1,0,179.320183,74.8623288
1326,0,,,
1327,0,,,
1328,0,,,
1329,0,,,
1330,0,,,
1331,0,,,
1332,0,,,
1333,1,0,118.869688,62.6662436
1334,1,1,67.1326418,91.9367374
1335,0,,,
1336,0,,,
1337,0,,,
1338,0,,,
1339,1,0,137.342101,84.3601506
1340,0,,,
1341,1,0,122.417539,113.908779
1342,0,,,
1343,2,0,73.5690064,79.2346328
1344,0,,,
1345,0,,,
1346,1,0,108.296503,112.66468
1347,0,,,
1348,1,1,163.247546,67.9733161
1349,0,,,
1350,0,,,
1351,0,,,
1352,0,,,
1353,1,0,87.5309313,81.0393609
1354,2,1,77.3486788,137.225282
1355,0,,,
1356,0,,,
1357,1,0,67.818566,73.5127792
1358,0,,,
1359,0,,,
1360,0,,,
1361,0,,,
1362,0,,,
1363,1,1,79.9478087,109.733416
1364,0,,,
1365,0,,,
1366,0,,,
1367,2,1,98.5090841,82.5409786
1368,1,1,88.7341647,63.5338916
1369,1,0,114.179949,66.4759424
1370,0,,,
1371,1,0,71.9440418,60.3012594
1372,0,,,
1373,0,,,
1374,0,,,
1375,0,,,
1376,1,0,118.536736,90.4132083
1377,0,,,
1378,0,,,
1379,0,,,
1380,0,,,
1381,0,,,
1382,0,,,
1383,1,1,77.1685249,77.6941681
1384,1,1,77.273568,72.7996902
1385,2,1,128.918984,74.1319729
1386,0,,,
1387,0,,,
1388,1,1,118.271322,79.1971544
1389,1,0,93.076713,68.3784211
1390,0,,,
1391,2,0,128.718551,59.4708512
1392,0,,,
1393,2,0,118.944688,91.2046227
1394,0,,,
1395,1,1,142.749435,89.1299025
1396,0,,,
1397,0,,,
1398,2,1,80.3926761,81.095655
1399,0,,,
1400,0,,,
1401,0,,,
1402,0,,,
1403,1,0,120.825905,75.3527027
1404,1,0,123.7949,108.542005
1405,1,1,69.3516448,51.3496553
1406,0,,,
1407,1,1,123.819989,72.0850599
1408,0,,,
1409,0,,,
1410,1,0,131.656755,83.9425499
1411,0,,,
1412,1,1,173.968912,151.188979
1413,0,,,
1414,0,,,
1415,0,,,
1416,0,,,
1417,1,0,67.2410917,90.0413088
1418,0,,,
1419,0,,,
1420,1,0,140.293051,151.158042
1421,1,1,132.206891,100.969787
1422,0,,,
1423,0,,,
1424,1,0,79.9461537,103.695976
1425,0,,,
1426,0,,,
1427,0,,,
1428,0,,,
1429,0,,,
1430,0,,,
1431,0,,,
1432,2,1,71.4202425,87.8183363
1433,0,,,
1434,1,1,97.6441692,79.2833378
1435,0,,,
1436,0,,,
1437,1,0,72.8458728,61.408632
1438,0,,,
1439,0,,,
1440,0,,,
1441,0,,,
1442,0,,,
1443,0,,,
1444,0,,,
1445,1,0,110.966616,76.8312233
1446,1,1,74.045516,93.6154444
1447,0,,,
1448,1,0,136.602224,101.219037
1449,0,,,
1450,2,0,129.117857,94.3792359
1451,0,,,
1452,1,0,90.4493745,103.007269
1453,0,,,
1454,0,,,
1455,0,,,
1456,0,,,
1457,1,0,88.1729316,74.0988718
1458,0,,,
1459,1,1,63.3847409,103.396137
1460,0,,,
1461,1,1,68.6931533,102.459809
1462,1,0,76.6398658,99.9594736
1463,0,,,
1464,0,,,
1465,0,,,
1466,1,0,99.9005587,68.4030224
1467,0,,,
1468,1,1,144.193914,65.7961817
1469,0,,,
1470,0,,,
1471,0,,,
1472,0,,,
1473,1,0,130.279538,76.0357865
1474,0,,,
1475,1,1,137.632827,83.6577976
1476,2,1,110.871426,76.2177527
1477,1,0,51.0738025,66.9063537
1478,1,0,81.4046276,112.919564
1479,1,1,119.594291,80.2699705
1480,1,0,99.7512921,79.1554765
1481,0,,,
1482,1,0,146.057541,68.7735062
1483,1,0,120.215742,78.3902886
1484,0,,,
1485,0,,,
1486,0,,,
1487,0,,,
1488,1,1,96.2229982,110.701232
1489,0,,,
1490,0,,,
1491,1,1,106.028635,79.9512858
1492,0,,,
1493,0,,,
1494,0,,,
1495,0,,,
1496,1,0,111.987007,86.2512284
1497,0,,,
1498,0,,,
1499,0,,,
1500,0,,,
1501,1,0,55.9042734,75.925738
1502,0,,,
1503,0,,,
1504,1,0,96.4343371,92.1798447
1505,0,,,
1506,0,,,
1507,0,,,
1508,1,1,117.175902,48.2812333
1509,0,,,
1510,0,,,
1511,1,0,123.910607,96.5281147
1512,1,0,72.383436,108.808451
1513,1,0,93.8199464,76.6576535
1514,0,,,
1515,1,0,257.131787,82.2320775
1516,1,1,131.050666,35.7631796
1517,0,,,
1518,0,,,
1519,1,0,121.916562,111.635596
1520,1,0,75.6132422,83.8024289
1521,1,0,107.391817,77.9404111
1522,0,,,
1523,0,,,
1524,0,,,
1525,0,,,
1526,2,0,118.743921,95.593759
1527,0,,,
1528,1,1,61.8732857,118.476646
1529,0,,,
1530,0,,,
1531,0,,,
1532,1,0,110.106499,75.4509484
1533,1,0,138.38803,49.9916158
1534,0,,,
1535,0,,,
1536,0,,,
1537,0,,,
1538,1,0,129.75695,50.2280107
1539,1,0,128.741712,76.300018
1540,1,1,63.4612411,59.8285272
1541,0,,,
1542,1,1,105.131112,82.3574398
1543,0,,,
1544,0,,,
1545,0,,,
1546,0,,,
1547,0,,,
1548,1,1,126.12812,50.7874398
1549,1,0,92.9385143,86.3217147
1550,1,1,123.329196,74.5699738
1551,1,1,70.8472402,82.921041
1552,0,,,
1553,1,1,49.8220555,48.942756
1554,0,,,
1555,0,,,
1556,0,,,
1557,0,,,
1558,1,1,123.392267,79.1460775
1559,1,1,144.643629,60.6994368
1560,0,,,
1561,1,0,64.209885,59.8905091
1562,0,,,
1563,1,0,79.2593194,93.9534549
1564,1,1,77.4321531,133.613678
1565,0,,,
1566,0,,,
1567,0,,,
1568,0,,,
1569,0,,,
1570,0,,,
1571,0,,,
1572,0,,,
1573,1,0,112.928704,101.243316
1574,1,0,284.235218,118.596417
1575,1,1,53.2269779,86.2415978
1576,0,,,
1577,1,0,139.501577,57.9834664
1578,0,,,
1579,0,,,
1580,1,1,105.085201,80.1429186
1581,0,,,
1582,1,0,145.817014,84.2234792
1583,0,,,
1584,0,,,
1585,0,,,
1586,0,,,
1587,1,0,84.1553816,72.5693455
1588,0,,,
1589,0,,,
1590,1,1,100.014861,79.3712366
1591,0,,,
1592,0,,,
1593,0,,,
1594,0,,,
1595,0,,,
1596,1,0,77.8595321,134.307896
1597,1,1,145.772252,80.5886252
1598,0,,,
1599,1,1,92.5941808,85.9268411
1600,1,1,156.538807,49.1009308
1601,0,,,
1602,0,,,
1603,0,,,
1604,1,1,107.03682,94.6332814
1605,0,,,
1606,0,,,
1607,0,,,
1608,0,,,
1609,0,,,
1610,1,1,113.656631,92.5063015
1611,1,0,53.8808223,68.6338669
1612,0,,,
1613,0,,,
1614,1,0,138.207759,70.3723818
1615,0,,,
1616,0,,,
1617,0,,,
1618,1,1,83.1965795,84.7887387
1619,0,,,
1620,1,0,169.841338,67.869443
1621,0,,,
1622,0,,,
1623,0,,,
1624,0,,,
1625,0,,,
1626,0,,,
1627,0,,,
1628,0,,,
1629,1,1,72.5315368,80.7628266
1630,0,,,
1631,1,1,127.293006,75.7537108
1632,0,,,
1633,1,0,135.347748,80.1551258
1634,0,,,
1635,2,1,77.5355958,67.9273248
1636,2,1,102.146909,72.5916584
1637,1,1,116.239219,78.0354905
1638,0,,,
1639,1,0,96.5410132,91.2393285
1640,1,0,219.050552,78.6340974
1641,0,,,
1642,0,,,
1643,1,1,123.785399,68.4296977
1644,0,,,
1645,0,,,
1646,0,,,
1647,0,,,
1648,1,1,89.1660501,119.420258
1649,0,,,
1650,0,,,
1651,1,0,117.140984,78.3487222
1652,0,,,
1653,1,0,72.7522721,91.7325158
1654,0,,,
1655,1,1,148.766479,99.4430948
1656,0,,,
1657,1,0,127.452389,55.0591441
1658,1,0,117.85381,88.4605432
1659,1,1,108.72257,115.918056
1660,0,,,
1661,2,1,97.4658867,84.5077643
1662,1,0,130.41846,83.791283
1663,1,0,73.7908317,77.988928
1664,1,1,90.3206369,71.9696163
1665,0,,,
1666,0,,,
1667,0,,,
1668,0,,,
1669,0,,,
1670,0,,,
1671,0,,,
1672,2,1,76.9156258,127.044682
1673,0,,,
1674,0,,,
1675,1,0,83.4930903,89.6925837
1676,1,0,108.611114,79.1922389
1677,1,0,144.982656,63.8927219
1678,0,,,
1679,0,,,
1680,0,,,
1681,0,,,
1682,0,,,
1683,1,0,46.5041542,79.5325647
1684,2,1,77.339671,114.371618
1685,2,1,115.393133,115.007667
1686,1,0,82.4507045,78.7025664
1687,0,,,
1688,0,,,
1689,1,1,90.4633374,65.829318
1690,0,,,
1691,0,,,
1692,0,,,
1693,1,1,87.9979764,50.0741065
1694,0,,,
1695,0,,,
1696,2,1,82.0793484,88.6518864
1697,1,1,114.464559,39.2408761
1698,0,,,
1699,0,,,
1700,1,0,93.1914432,67.9285752
1701,0,,,
1702,0,,,
1703,0,,,
1704,1,1,105.362022,70.8821703
1705,1,1,275.798288,78.5727785
1706,0,,,
1707,0,,,
1708,0,,,
1709,1,1,81.8516151,69.9998829
1710,1,0,133.016033,72.6602379
1711,0,,,
1712,0,,,
1713,1,1,77.2938141,86.3836852
1714,1,1,71.8740507,75.5522459
1715,0,,,
1716,1,0,151.819332,100.557839
1717,0,,,
1718,0,,,
1719,1,0,138.669862,78.4062135
1720,1,1,84.0093268,101.756852
1721,0,,,
1722,0,,,
1723,1,1,157.484368,39.4469708
1724,0,,,
1725,0,,,
1726,0,,,
1727,2,1,104.922484,67.8543178
1728,0,,,
1729,1,0,133.839951,57.8595521
1730,0,,,
1731,1,0,117.391616,56.8511007
1732,0,,,
1733,0,,,
1734,1,0,128.012419,91.7228252
1735,0,,,
1736,0,,,
1737,0,,,
1738,0,,,
1739,0,,,
1740,1,0,94.5318738,65.9467712
1741,0,,,
1742,1,0,80.370793,72.2809698
1743,0,,,
1744,0,,,
1745,0,,,
1746,0,,,
1747,1,0,146.179438,53.4356936
1748,0,,,
1749,0,,,
1750,1,1,109.363083,75.1367736
1751,1,1,147.472161,44.6037207
1752,1,1,163.530054,70.7230557
1753,1,0,146.236218,51.5178455
1754,1,1,145.570949,105.674935
1755,0,,,
1756,1,0,142.695023,127.860676
1757,1,0,113.328566,64.6615859
1758,0,,,
1759,1,0,139.351673,46.605074
1760,1,0,78.4846026,85.1683258
1761,0,,,
1762,0,,,
1763,0,,,
1764,0,,,
1765,1,0,140.666947,130.988154
1766,0,,,
1767,0,,,
1768,2,1,59.3782628,112.721063
1769,0,,,
1770,1,0,120.578892,83.4819246
1771,0,,,
1772,0,,,
1773,0,,,
1774,0,,,
1775,1,0,82.7524617,63.9875663
1776,1,0,79.2655459,114.881657
1777,1,0,71.9413077,82.2140351
1778,0,,,
1779,1,1,81.8132667,102.575553
1780,0,,,
1781,0,,,
1782,1,0,116.780653,94.1547287
1783,1,0,80.2679767,104.990167
1784,0,,,
1785,1,0,81.6442182,63.9284112
1786,0,,,
1787,0,,,
1788,0,,,
1789,0,,,
1790,1,1,115.811007,73.9831338
1791,1,1,112.338043,96.9496006
1792,0,,,
1793,0,,,
1794,0,,,
1795,1,1,135.097802,60.0034444
1796,0,,,
1797,0,,,
1798,0,,,
1799,0,,,
1800,0,,,
1801,2,1,86.0789685,123.583354
1802,0,,,
1803,0,,,
1804,0,,,
1805,1,0,86.3233244,64.0133861
1806,1,0,126.63631,83.0109055
1807,0,,,
1808,1,0,84.9043789,72.4627201
1809,1,1,106.001114,80.2395442
1810,0,,,
1811,0,,,
1812,1,1,140.496281,55.2981144
1813,0,,,
1814,1,1,118.490878,81.5498093
1815,0,,,
1816,0,,,
1817,1,0,83.4771071,74.6148915
1818,0,,,
1819,0,,,
1820,0,,,
1821,1,0,128.431502,75.9283427
1822,0,,,
1823,0,,,
1824,0,,,
1825,1,0,169.949828,59.7687988
1826,1,1,80.7108593,87.8773481
1827,1,1,98.6300945,58.1410278
1828,1,0,75.5646839,96.2918125
1829,0,,,
1830,0,,,
1831,0,,,
1832,0,,,
1833,1,0,155.089265,90.5502948
1834,0,,,
1835,0,,,
1836,1,1,150.399388,102.827899
1837,1,0,90.5028296,79.0436466
1838,0,,,
1839,0,,,
1840,0,,,
1841,0,,,
1842,1,0,201.772137,103.777758
1843,1,0,145.447219,81.728635
1844,0,,,
1845,1,0,155.445801,87.1887744
1846,1,0,293.092813,148.129248
1847,0,,,
1848,1,1,137.72672,75.9794795
1849,1,1,128.454684,79.7394353
1850,1,1,124.804703,105.271365
1851,1,0,82.6941516,96.3208051
1852,0,,,
1853,1,1,77.290157,92.556515
1854,0,,,
1855,0,,,
1856,1,0,95.1099759,143.008119
1857,0,,,
1858,1,0,78.5695323,57.224585
1859,1,1,80.2913767,81.1206335
1860,0,,,
1861,1,0,94.8867755,61.1777624
1862,1,1,103.95733,147.662112
1863,0,,,
1864,1,1,81.5695232,71.3384102
1865,1,0,98.5138502,70.329974
1866,1,0,72.1238422,78.6556702
1867,1,1,99.1661665,74.9453193
1868,0,,,
1869,0,,,
1870,1,1,80.9247924,43.8291639
1871,0,,,
1872,0,,,
1873,1,1,99.093302,67.8799118
1874,0,,,
1875,0,,,
1876,0,,,
1877,0,,,
1878,0,,,
1879,1,1,69.7645247,67.6597693
1880,0,,,
1881,1,1,61.3034127,69.4925709
1882,1,1,84.1723088,91.9528665
1883,0,,,
1884,1,1,70.1294905,122.155151
1885,1,0,64.713461,68.9775747
1886,1,0,98.6919334,63.4617943
1887,0,,,
1888,0,,,
1889,1,0,178.670456,86.9323203
1890,0,,,
1891,0,,,
1892,2,1,130.170016,76.2170778
1893,1,1,124.051634,75.8955353
1894,1,1,140.223511,79.5150723
1895,0,,,
1896,0,,,
1897,1,1,120.017158,106.576964
1898,1,1,141.791769,84.9931457
1899,0,,,
1900,2,1,78.2129434,79.1900027
1901,0,,,
1902,0,,,
1903,0,,,
1904,1,1,120.809474,69.8089504
1905,0,,,
1906,0,,,
1907,1,1,148.919189,44.0418622
1908,1,1,130.88589,104.954853
1909,0,,,
1910,0,,,
1911,2,0,56.2740893,77.3026986
1912,1,0,51.1585454,95.1450562
1913,0,,,
1914,0,,,
1915,0,,,
1916,0,,,
1917,1,0,69.752515,84.5356692
1918,1,0,81.5663671,68.5003086
1919,0,,,
1920,0,,,
1921,1,0,124.907806,89.3530564
1922,1,1,76.6568231,66.6808236
1923,1,1,175.481016,100.7352
1924,1,0,104.54442,81.2093049
1925,0,,,
1926,0,,,
1927,1,0,189.302784,66.4003918
1928,0,,,
1929,0,,,
1930,0,,,
1931,0,,,
1932,0,,,
1933,2,1,93.0671529,96.6531002
1934,0,,,
1935,0,,,
1936,1,0,100.515351,72.5882906
1937,0,,,
1938,1,0,112.80326,71.5205613
1939,1,1,80.3429354,71.5326637
1940,0,,,
1941,1,0,87.6338169,75.2331319
1942,1,1,127.968481,84.71794
1943,0,,,
1944,1,1,104.536934,88.7046285
1945,0,,,
1946,0,,,
1947,1,1,71.2121789,73.0692228
1948,0,,,
1949,0,,,
1950,0,,,
1951,2,1,117.547327,81.0380206
1952,1,1,109.60241,71.8887964
1953,0,,,
1954,0,,,
1955,1,0,216.011519,184.550245
1956,0,,,
1957,0,,,
1958,0,,,
1959,1,1,126.92337,70.4749194
1960,1,1,86.3435405,93.7872575
1961,1,0,97.2869151,106.314129
1962,1,0,86.3468381,66.6253108
1963,0,,,
1964,0,,,
1965,0,,,
1966,1,0,114.239929,85.1316221
1967,1,0,80.6457959,68.4954187
1968,1,0,119.113113,80.9630527
1969,0,,,
1970,0,,,
1971,0,,,
1972,0,,,
1973,1,0,106.490663,87.1897896
1974,1,0,104.578649,82.1033643
1975,0,,,
1976,0,,,
1977,0,,,
1978,0,,,
1979,0,,,
1980,0,,,
1981,0,,,
1982,1,1,151.860098,101.567553
1983,0,,,
1984,0,,,
1985,0,,,
1986,0,,,
1987,0,,,
1988,0,,,
1989,0,,,
1990,1,0,113.393428,83.7060528
1991,0,,,
1992,1,0,105.618757,64.9469846
1993,0,,,
1994,0,,,
1995,0,,,
1996,0,,,
1997,0,,,
1998,0,,,
1999,1,1,194.784604,78.8892996
2000,0,,,
2001,1,1,104.494356,56.690997
2002,0,,,
2003,2,0,132.232967,59.4116026
2004,0,,,
2005,0,,,
2006,0,,,
2007,0,,,
2008,0,,,
2009,0,,,
2010,1,1,89.1965877,110.949278
2011,1,1,81.6093454,79.0026512
2012,0,,,
2013,0,,,
2014,0,,,
2015,0,,,
2016,0,,,
2017,1,1,99.1890835,82.2257432
2018,0,,,
2019,1,1,77.8437374,112.658716
2020,0,,,
2021,2,0,127.756397,88.6254846
2022,1,1,73.5216397,84.8956993
2023,2,0,85.05172,102.87579
2024,0,,,
2025,0,,,
2026,1,0,109.600749,76.0057417
2027,1,1,120.971505,117.655114
2028,0,,,
2029,1,0,125.196726,75.1349683
2030,0,,,
2031,1,1,87.4652829,85.6327078
2032,2,0,39.9478297,69.0128366
2033,0,,,
2034,1,0,133.677469,101.177674
2035,1,1,112.851868,64.4204917
2036,0,,,
2037,0,,,
2038,1,1,183.378805,89.7821137
2039,0,,,
2040,1,1,112.119321,82.5340509
2041,1,1,82.2923814,104.017704
2042,1,0,71.4341755,54.3172871
2043,1,0,75.3142892,72.5459644
2044,0,,,
2045,0,,,
2046,0,,,
2047,0,,,
2048,0,,,
2049,0,,,
2050,0,,,
2051,0,,,
2052,1,0,77.515301,83.9098962
2053,0,,,
2054,1,0,157.088036,100.368792
2055,0,,,
2056,0,,,
2057,0,,,
2058,1,0,82.4571223,81.6769303
2059,0,,,
2060,0,,,
2061,0,,,
2062,1,0,138.471134,75.8116836
2063,0,,,
2064,0,,,
2065,1,1,102.054863,112.072324
2066,0,,,
2067,0,,,
2068,0,,,
2069,1,0,76.7311444,62.8309507
2070,0,,,
2071,0,,,
2072,1,0,80.5170324,97.8553696
2073,0,,,
2074,1,0,165.405967,125.242575
2075,1,0,147.726531,100.044432
2076,1,0,115.46003,120.139412
2077,1,0,130.318793,72.9832497
2078,0,,,
2079,0,,,
2080,0,,,
2081,1,0,111.739227,96.0820666
2082,0,,,
2083,1,1,91.0191691,121.569672
2084,0,,,
2085,0,,,
2086,0,,,
2087,0,,,
2088,1,0,85.2506435,98.6538384
2089,2,1,148.805863,68.7702063
2090,0,,,
2091,0,,,
2092,1,1,103.599417,73.3252546
2093,0,,,
2094,0,,,
2095,1,0,141.04107,78.7287976
2096,1,1,76.2167602,112.993959
2097,1,0,121.763144,86.6534106
2098,0,,,
2099,1,1,77.0273651,68.2716935
2100,0,,,
2101,0,,,
2102,0,,,
2103,1,0,78.9284045,82.2868581
2104,0,,,
2105,0,,,
2106,0,,,
2107,0,,,
2108,0,,,
2109,0,,,
2110,0,,,
2111,0,,,
2112,0,,,
2113,0,,,
2114,1,0,85.9358499,86.0953584
2115,0,,,
2116,0,,,
2117,0,,,
2118,0,,,
2119,0,,,
2120,0,,,
2121,0,,,
2122,1,1,220.025126,121.423494
2123,0,,,
2124,0,,,
2125,0,,,
2126,0,,,
2127,1,0,139.377475,107.591084
2128,1,1,142.738918,70.683217
2129,0,,,
2130,1,0,114.226279,94.7914715
2131,0,,,
2132,0,,,
2133,1,0,80.1787183,71.8387558
2134,0,,,
2135,1,0,200.3995,72.0222225
2136,0,,,
2137,1,0,61.8394808,71.9031803
2138,0,,,
2139,1,1,52.6907724,68.815396
2140,0,,,
2141,1,0,116.206517,63.5325905
2142,0,,,
2143,0,,,
2144,1,0,158.7729,100.61064
2145,0,,,
2146,1,1,69.3708467,100.592023
2147,1,0,80.023338,112.577655
2148,1,1,137.056648,61.4982065
2149,0,,,
2150,0,,,
2151,0,,,
2152,1,1,80.4029304,46.8549087
2153,0,,,
2154,0,,,
2155,0,,,
2156,0,,,
2157,1,0,64.3154822,75.5630142
2158,0,,,
2159,0,,,
2160,1,0,77.0954996,103.04663
2161,0,,,
2162,1,1,81.3819581,88.3882169
2163,0,,,
2164,1,0,82.7695998,77.8815576
2165,2,1,107.902327,108.66636
2166,1,1,95.1114594,80.7958832
2167,1,1,74.8179049,60.353733
2168,1,0,126.097988,79.2723151
2169,1,0,100.116108,108.679159
2170,0,,,
2171,1,0,113.752416,99.2883076
2172,0,,,
2173,1,0,177.052948,80.2717653
2174,0,,,
2175,1,0,76.9746325,103.068348
2176,0,,,
2177,1,1,144.150858,71.6263881
2178,0,,,
2179,0,,,
2180,1,0,203.028172,141.517996
2181,0,,,
2182,0,,,
2183,0,,,
2184,1,1,81.6791914,65.2060662
2185,0,,,
2186,1,0,147.272959,82.8428085
2187,1,0,78.7278561,102.332069
2188,0,,,
2189,0,,,
2190,1,0,82.5160071,118.078035
2191,0,,,
2192,0,,,
2193,0,,,
2194,0,,,
2195,1,1,47.3663511,84.373873
2196,1,1,86.2712657,80.2978474
2197,0,,,
2198,0,,,
2199,0,,,
2200,1,0,51.902932,61.3837725
2201,1,1,126.261941,59.18776
2202,0,,,
2203,0,,,
2204,0,,,
2205,1,1,84.0980557,75.1619227
2206,1,0,126.992572,80.717986
2207,0,,,
2208,0,,,
2209,0,,,
2210,1,0,85.4004643,70.5657784
2211,0,,,
2212,0,,,
2213,1,1,106.10082,83.0045809
2214,0,,,
2215,0,,,
2216,0,,,
2217,0,,,
2218,0,,,
2219,1,1,100.91347,69.3182733
2220,0,,,
2221,1,0,156.699725,102.540431
2222,0,,,
2223,0,,,
2224,2,1,103.166406,96.50596
2225,1,0,117.520287,68.2746743
2226,0,,,
2227,0,,,
2228,0,,,
2229,1,1,99.8121412,62.8865457
2230,0,,,
2231,0,,,
2232,1,1,76.921619,100.662872
2233,0,,,
2234,0,,,
2235,1,0,80.0982519,93.7006545
2236,1,0,75.9515745,98.3340362
2237,1,1,119.178571,69.2657181
2238,0,,,
2239,0,,,
2240,0,,,
2241,0,,,
2242,1,0,76.230235,143.206181
2243,1,0,115.351549,85.0741073
2244,2,0,98.2783151,76.8966289
2245,1,1,109.640328,70.1197871
2246,0,,,
2247,0,,,
2248,0,,,
2249,0,,,
2250,0,,,
2251,0,,,
2252,0,,,
2253,0,,,
2254,1,0,79.8010739,109.839346
2255,2,0,98.9658937,76.2877869
2256,0,,,
2257,0,,,
2258,1,1,103.753763,112.781987
2259,0,,,
2260,0,,,
2261,0,,,
2262,0,,,
2263,0,,,
2264,0,,,
2265,1,0,102.561909,74.6128519
2266,1,1,78.5381893,94.5837929
2267,0,,,
2268,0,,,
2269,1,0,172.689885,80.7759264
2270,1,0,77.6568509,112.208593
2271,1,1,128.690889,78.7137314
2272,0,,,
2273,1,0,154.074209,80.1453871
2274,1,0,77.8789477,76.1472492
2275,0,,,
2276,1,0,134.120276,68.0710614
2277,1,0,73.2703531,73.229407
2278,0,,,
2279,0,,,
2280,1,1,124.740328,87.7477075
2281,1,0,79.2249497,100.312243
2282,2,1,144.604782,72.5334152
2283,0,,,
2284,1,0,95.0230149,67.6886556
2285,0,,,
2286,0,,,
2287,0,,,
2288,0,,,
2289,0,,,
2290,1,1,86.863236,91.3497264
2291,1,1,129.331748,60.1129613
2292,0,,,
2293,0,,,
2294,1,1,73.7327506,44.721867
2295,0,,,
2296,1,1,77.3362997,69.1686245
2297,0,,,
2298,0,,,
2299,1,0,128.028328,76.477957
2300,0,,,
2301,0,,,
2302,1,1,74.2837299,83.5496007
2303,0,,,
2304,1,1,75.6275403,78.1033534
2305,1,0,118.110098,82.3119752
2306,2,0,112.045241,75.5011892
2307,0,,,
2308,0,,,
2309,0,,,
2310,0,,,
2311,0,,,
2312,0,,,
2313,1,0,219.871051,80.9685886
2314,0,,,
2315,1,1,64.4475466,70.404112
2316,0,,,
2317,0,,,
2318,0,,,
2319,0,,,
2320,0,,,
2321,0,,,
2322,0,,,
2323,1,1,140.72241,80.9060211
2324,1,1,169.596532,75.1538231
2325,1,1,101.029945,86.0622607
2326,2,1,98.6549416,102.654962
2327,0,,,
2328,0,,,
2329,0,,,
2330,0,,,
2331,2,1,101.815773,99.4056002
2332,0,,,
2333,0,,,
2334,1,1,85.998133,117.918597
2335,1,1,122.658091,93.9565332
2336,1,1,117.978549,101.089455
2337,0,,,
2338,0,,,
2339,0,,,
2340,1,0,141.184421,72.8206997
2341,0,,,
2342,1,0,172.282186,74.9612743
2343,0,,,
2344,1,1,88.5157459,86.2568323
2345,1,0,85.1810998,53.9710156
2346,1,0,80.7689861,64.1677578
2347,2,0,88.5390219,60.4902341
2348,1,1,69.5263821,47.4159498
2349,0,,,
2350,0,,,
2351,0,,,
2352,0,,,
2353,1,1,116.643594,72.220782
2354,1,0,95.4335317,71.7905945
2355,0,,,
2356,1,1,84.1338836,56.3896255
2357,0,,,
2358,0,,,
2359,1,0,103.146465,124.049059
2360,0,,,
2361,2,1,132.49547,149.355001
2362,0,,,
2363,0,,,
2364,1,1,55.3406043,112.891642
2365,0,,,
2366,1,0,75.5408439,62.0787954
2367,1,1,103.801387,79.5591091
2368,0,,,
2369,0,,,
2370,0,,,
2371,1,0,93.8131673,104.894956
2372,0,,,
2373,0,,,
